よかった,つぶもしっつかりで、味もよかった。他店のを食べてますが、なくなり次第注文したいと思います。,601,0
良い,美味しかったですダイエット中のおやつになるしカラダにいいし一石二鳥お勧めします,578,0
よかったです。,春先に購入し、常温保管で３週間程で食べきりましたが最後までおいしくいただけました。またリピします。,593,0
ＭＳ,評価を見て購入を決めました。評価どうりに大変おいしく、毎日食べ続けたい思います。またお願いします。,590,0
良い買い物,ちょうど良い焼き加減だと思います。美味しいです。食べだすと本当に止まらなくなります；　,617,0
美味しいです,お値段ちょっと高め？でも送料無料だし品質がいいのでいつも迷わずここで買ってます,261,0
美味しい～！,ローストしすぎてなくて美味しいです！おまけも嬉しい～！又、注文したいです。,579,0
買って大正解でした！,素人目線ですが品質に問題は見当たりません！毎日おいしく頂いています！,298,0
美味しい,すごく美味しい。肌にいいということなので、期待して！,562,0
Taka,香ばしくておいしいです。食べだすと止まらないので、困るくらい。,520,0
美味しい！,美味しい！　チャックつきがいい。リピーターです。また買います！,515,0
コスパ最高,お肌にいいですって噂。でも、美味しいかなんでも、いいんです。,574,0
美味しくいただきました。,欠けているものや焦げているものもなくもなく美味しかったです。,609,0
健康の為に、素焼きアーモンド,品質は問題無し値段もまあまあ妥当次に買った物が質に変化が無ければ今後もリピート購入します,606,0
最悪,日時を指定して、その時間にくるというふうに 連絡も料金を支払った時点であったので、時間を空けて待っていましたが、結局来なかった。これは、ここの会社ではなく、配達の佐川急便のほうなんだろうけど、配達に関して適当でどうかと思う。,244,2
